semanticNLPTools,esquisse.upgrading,maptools,monocle,report,dlookr,mice,qa`,gtools,survival,textRank,shiny,stargazer,table,BayesFactor,dr4pl,dynlm,sna,compositional,vctrs,,kableExtra,earth,mclust,grid,expint,ggforce,noisier,fields,dismo,spatstat,rgl,broom,hexbin,fitdistrplus,tidyquant,plotly,quanteda,highcharter,dtree,robustbase,cobalt,MCMCpack,stringr,bootstraps,grid,udpipe,mice,kerasVis,xaringan,ncdf4,caretMetrics,Amelia,tmap,daskr,sp,feasts,animation,rmsb
TextLinguistics,esquisse.economics,rgdal,ROCR,psych,skimr,VIM,stats,monitoR,fastDummies,textFeatures,semantic,mapdata,sandwich,BEST,drat,mgarch,pbapply,gains,sae,,sjPlot,fitdistrplus,ctree,ggvis,d3heatmap,fmsb,stochvol,datapasta,GEOquery,tm,semantic,nFactors,ggpmisc,spaCy,xgboost,e1071,textstats,microsampling,igraph,quantile,WeightIt,rstanarm,seewave,arm,dendextend,stopwords,S4Vectors,tfestimators,gt,rasterVis,simcausal,mice,ggraph,arrow,raster,tsibble,gganimate,psychTools
WordSentimentTool,esquisse.politics,sf,statnet,GPArotation,janitor,lattice,lmtest,moments,tree,nlptext,farver,ggalluvial,shiny,LearnBayes,dscore,systemfit,Rtsne,quantreg,survminer,,ggpubr,cubist,stats,ggplot2,fitdistrplus,ggraph,vctrs,ggplot2,ggnetwork,mlr3,tools,gtools,agricolae,glmnet,igraph,ggmap,sparklyr,funnelplot,network,quantreg,SuperLearner,rjags,maptools,BayesianTools,classInt,RColorBrewer,vsn,reticulate,htmltools,hydroGOF,msm,missForest,tidygraph,rmapshaper,terra,tsibbledata,av,DescTools
tidyCorpusTools,esquisse.arts,spdep,partykit,lavaan,inspectdf,ggplot2,multiMatch,gridExtra,Rtsne,ggrepel,glue,pROC,gplots,MCMCglmm,DSSP,urca,viridis,dissim,ggmcmc,,ggfortify,dynamicTreeCut,ggforest,shinytest,stats,roxygen2,rstan,shinytest,RColorBrewer,quantreg,DescTools,ggbiplot,factoextra,colorpatch,faraway,gridExtra,textplot,pmml,graph,rqPen,tmle,JAGS,farver,gcmr,bestNormalize,fastTextR,phylobase,tfruns,fUnitRoots,hydroTSM,survival,Hmisc,igraph,sfheaders,stars,lubridate,magick,pastecs
TextExtractionTools,esquisse.sciences,sp,Rtsne,semPlot,dataMaid,gplots,coordgen,ggplot2,truncreg,highcharter,vetr,kknn,gt,gtools,dStats,vars,repurrrsive,brms,DoE,,vcd,pbdZMQ,randomForestSRC,shinytest,MASS,RPostgreSQL,dendextend,brms,tree,plyr,survminer,pheatmap,ggplot2,igraph,caretEnsemble,vcd,sentimentscore,spatstat,diagram,IVmodel,simstudy,brms,ltsa,simr,tree,scales,testthat,torch,RODBC,hydroPSO,survminer,naniar,RBGL,spData,rgdal,imputeTS,ggflags,prettyR
linguisticTextAnalyzer,esquisse.mathematics,tidyverse,randomForestSRC,semTools,dataverse,reshape2,rtag,httr,h2o,ggraph,dplyr,knitr,kknn,gdata,dt,tsDyn,expectreg,QCA,base,,vcdExtra,data,clustertR,data,broom,tsbox,simstudy,sesame,flexdashboard,factorie,backports,ggthemes,tmap,ggplot2c,popbio,ggplot2,brms,pROC,eCharts,InstrumentalRegression,synthpop,gtools,gclus,rhierMixModel,statmod,geomorph,spatial,tabnet,nloptr,Ecohydmod,KMsurv,VIM,BiocManager,spatstat,maptools,WDI,treemapify,epicalc
SyntaxAnalyzerHelper,esquisse.literature,raster,polycor,OpenMx,haven,tidyverse,rtracklayer,roxygen2,FastR2,bdims,cleangeo,rgl,affy,bitops,dtm,nlme,glmnet,tvReg,nlme,,corrr,tree,twosample,table,testthat,nlme,rpart,setwd,shinytest,boot,caret,cvms,caTools,highcharter,MAINT,ggplot2movies,rpart,plotrix,Highcharts,betareg,mice,quantmod,fda,infermodel,caret,ggthemes,gtools,pytorch,minpack,SWATmodel,cmprsk,dmwr,Bioconductor,geom,tmap,Quandl,treemap,statar
semanticAnalysisHelper,esquisse.psychology,leaflet,factoextra,RAMpath,readxl,purrr,write_xlsx,lme4,fuzzySim,ggridges,sever,tuneR,scoring,caTools,dtool,survival,dplyr,bife,survival,,qcc,timeDate,skmeans,multidplyr,GGplot2,stargazer,plot,stringdist,fmsb,effects,ggplot2,flexdashboard,scales,Tableau,AICcmodavg,plotly,tensor,hierfstat,plotGoogleMaps,truncreg,VIM,itsadug,spdep,RMThreshold,lme4,rpart.plot,car,pytorchR,lm,SoilR,riskRegression,caretEnsemble,seqMeta,spatstat,cartography,alphavantager,dendroTools,Rcmdr
TextInsights,esquisse.sociology,leaflet.extras,mice,lavaan.survey,writexl,tmap,base,gtools,vcd,slidify,geosphere,isofor,multilevel,Hmisc,dummys,survminer,ggpubr,estimate,itsadug,,broom,lubridate,Matrix,ff,shinydashboard,neuralnet,specc,docstring,MultiDimensionalScaling,maptools,VennDiagram,polycor,maptools,d3D,cowplot,ggforest,cvms,vegan,openstreetmap,censReg,Amelia,stats4,car,copula,text,ipred,xgboost,chainerR,rnoaa,BiocManager,pec,ensembleR,GWAMA,data,gstat,BatchGetSymbols,pvclust,rattle
NLPClusterTools,esquisse.ethnography,lattice,RColorBrewer,survey,openxlsx,Rtsne,lsmeans,rtweet,caret,flexdashboard,sf,pbd,coda,lme4,dvmisc,survival,hdd,rEDM,forestplot,,knitr,bestNormalize,compboost,bigmemory,ModelMetrics,gsl,scatterplot3d,distill,BART,reshape,ggpubr,lmtest,corrplot,ggtern,lattice,ggtree,gtable,factoextra,osmar,AER,missForest,dplyr,rjags,IBk,bigstatsr,xpose,tidyverse,DeepLearningR,DataExplorer,Biostrings,prodlim,SuperLearner,LDSC,spatstat,geoR,tidyquant,Rtsne,FactoMineR
CorpusAnalysisHelper,esquisse.anthropology,ggplot2,DiagrammeR,srvyr,XLConnect,d3heatmap,optim,osmdata,plot3D,shinydashboard,ggplot2,sensitivity,neuralnet,nlme,dynamics,coxme,readr,graphlayouts,broom,,rmarkdown,BART,gamlss,ffbase,esquisse,gbm,shinytest,arsenal,microbenchmark,RcppRoll,rJava,ggforce,Rtsne,ggRainbow,survminer,ggfittext,monoreg,gtools,tmap,lm.beta,Hmisc,dichromat,Rcpp,rMARS,survminer,ggmap,imputeTS,PytorchIgnite,purrr,GenomicRanges,flexsurv,mlbench,LAVA,linnet,rgeos,PerformanceAnalytics,umap,factoextra
LinguisticTools,esquisse.archaeology,ggplot2,clusterR,ipumsr,foreign,tSNE,smacof,dataRetrieval,clustertR,ggraph,rgl,rjags,sparseMatrix,mgcv,dynpred,splines,tibble,fansi,devtools,,xtable,vcdExtra,gamlss,bit,timetk,data,ebnm,micEcon,CoxBoost,gtools,ggthemes,lme4,ggraph,hrbrthemes,ggplot2,wordcloud2,tm,Hmisc,smapr,lmtest,dataMaid,geosphere,quantreg,rfPermute,xgboost,rgl,vcd,PytorchLightning,forecastHybrid,rtracklayer,coxme,ROCR,PolyFun,spatstat,geosphere,quantstrat,uwot,ade4
SentimentMapper,esquisse.linguistics,corrplot,mclust,censusr,gdata,d3tree,word2vec,timeDate,car,textplot,sp,lexRank,splitstackshape,gamlss,edeaR,flexsurv,tidyr,stats,rattle,,flextable,polynom,dist,bit64,timeDate,table,hddr,yogurt,cmprsk,kableExtra,flexdashboard,epicalc,dygraphs,tidyr,moonBook,ggnetwork,plugin,snpStats,ggmap,ivtools,janitor,geodist,quantmod,gtools,fieldstat,xtable,nlme,aiRtools,lava,DESeq2,timereg,pROC,RMAWGEN,core,adehabitatHR,blotter,tSNE,adegenet
SyntaxAnalyzerR,esquisse.neuroscience,rpart.plot,rJava,tidycensus,gmodels,gvis,alphabets,openxlsx,caret2,vignette,tmap,coefplot,gtools,glmmTMB,edgar,survMisc,quanteda,temporal,dplyr,,officer,Epi,gamlss,bitops,xtable,cvms,cfda,stringr,eclust,deSolve,summarytools,prettydoc,ggmap,RColorBrewer,ggfittext,shinytest,sentiment,ggplot2helpers,ggspatial,mediation,naniar,praise,xts,testthat,e1071,gsubfn,rpart,arrow,tutorials,edgeR,BayesSurv,Metrics,metaRMA,spatstat,adehabitatLT,TTR,destvis,vegan
CorpusAnalysisTools,esquisse.biomedicine,shinyjs,gclus,tigris,reshape,DiagrammeR,textsearch,shinytest,docopt,fastICA,leaflet,C50,rfutilities,MixSIAR,effsize,prodlim,memoise,ggplot2,survMisc,,table1,formattable,data,feather,cvms,lme4,mfp,modeltime,coin,envStats,igraph,tidytext,magrittr,graph,sf,ggtree,spectR,MASS,geosphere,sensitivitymv,skimr,textTinyR,caret,rwty,survival,manipulate,gridExtra,parquet,rtsdata,limma,rpart,MLmetrics,quantmod,random,adehabitatMA,FinancialInstrument,scatterplot3d,cluster
LinguisticToolkit,esquisse.chemistry,reactable,bigstatsr,USAboundaries,reshape2,treemap,nnets,quantex,ggwordcloud,tsplot,plotly,polycor,cubist,vegan,eigentensor,glmnet,jtools,rjags,d3r,,datatable,rms,lme4,fst,nnet,bbmle,chillR,text2vec,mltools,bootnet,rAmCharts,caret,maps,sparsebn,multcomp,plotly,ggforest,corrplot,sf,weight,validate,socialmixr,ggplot2,ccr,splines,rgdal,ggplot2,avro,tidymodels,BiocParallel,partykit,DescTools,TTR,spatstat,move,PortfolioAnalytics,rgl,fpc
SentimentTextAnalysis,esquisse.physics,shinymaterial,vcd,sf,tidyr,tm,lexical,rstatix,quantmod,rtweet,d3tree,tidyverse,simr,phyloseq,elastic,caret,latticeExtra,ranger,rjags,,gmodels,xts,plm,arrow,sbm,rsq,gmodels,lme4,ARPack,Metrics,maptools,naniar,openxlsx,ggplotHelper,nnet,CorrPlot,dendextend,ggcorrplot,sp,survey,assertions,growthrates,evd,mvtnorm,rmarkdown,sf,ggraph,fst,openintro,biomaRt,rattle,psychometric,PerformanceAnalytics,model,amt,ROI,carData,clValid
WordClusterAnalysis,esquisse.biology,shinydashboardPlus,textTinyR,sp,tibble,tm.plugin.sentiment,longit2,vcd,corrplot,doParallel,ggtree,Formattable,ppcor,microbiome,elasticSearch,mlr,rbokeh,grf,CA,,tcltk,expm,ggplot2,plumber,base,lavaan,CMMAD,caret,ggm,pdfCluster,sf,dplyr,maps,ggplot3d,ggridges,ggplot2,clusterSim,epiR,raster,grf,checkmate,mclust,forecast,ggbiplot,bayesm,jsonlite,plotly,feather,coefplot,GenomeInfoDb,tree,effsize,PortfolioAnalytics,spatstat,rnaturalearth,Rglpk,DescTools,NbClust
SyntaxParserR,esquisse.ecology,shinytest,dygraphs,raster,tibbletime,clustertR,infomap,latticeExtra,e1071,rtweet,vcdExtra,klaR,rnaca,metagenomeSeq,elasticstack,h2o,matlib,causaleffect,R,,lubridate,tidyselect,zeallot,Rserve,tgp,catboost,bayesmeta,e1071,bigstatsr,nlme,spdep,kernlab,hexbin,dplyr,tidyverse,ggplotly,igraph,ggthemes,rgdal,causalweight,testit,simframe,lubridate,lognorm,mclust,googleVis,tibble,filehash,arules,GenomicAlignments,caretTree,MBESS,FinTS,utils,leaflet,ompr,reshape2,dendextend
SemanticModels,esquisse.geography,flexdashboard,geofacet,stars,lubridate,simputation,nlme,gtsummary,RevoScaleR,rmarkdown,shinytest,MCMCpack,xpose,picante,elastrator,e1071,qwraps2,effectsize,matlab,,epitools,prophet,ctv,httpuv,dbplyr,bigstatsr,pROC,boot,msm,rpart,leaflet,openair,shinytest,ggtext,metafor,ggplot2,statnet,glmnet,rgeos,twang,data.table,dplyr,gtools,smd,nlme,stringr,foreign,qs,arulesViz,Rsamtools,gbmTree,ICC,rugarch,tmaptools,mapview,lpSolve,reshape,pvclust
CorpusClusteringTools,esquisse.metrology,shinydashboard,shinytest,terra,anytime,Matrix,madlib,tibble,hrbrthemes,shinydashboardPlus,colourpicker,h2o,e1071,ape,elc,randomForest,vcd,Epi,tcltk,,DescTools,lubridate,tictoc,fastR,gtools,mclust,fpp3,TTR,survAUC,Rcmdr,OpenStreetMap,fgarch,ggsignif,shinyjs,tabplots,ggplot,partykit,smacof,lwgeom,CBPS,tibble,formattable,optimx,simr,survminer,d3r,RColorBrewer,hdf5r,biomaRt,ShortRead,randomForestSRC,irr,fPortfolio,rnaturalearth,maps,kernlab,plyr,ape
TextMapper,esquisse.geology,shiny.semantic,fuzzyjoin,rgdal,zoo,scales,ggdendro,coin,bamboo,rsconnect,scales,mlr3,MASS,geiger,Eldas,xgboost,gplots,shiny,prettyR,,ggmosaic,fmsb,onion,OpenCPU,ggvis,tuneR,RTriangle,foreign,SuperLearner,epitools,gridExtra,ggplot2,ggspatial,ddplot,rpart,visNetwork,seewave,goftest,s2,SuperLearner,fastDummies,summarytools,rstan,dynlm,broom,igraph,metafor,rhdf5,officer,qvalue,party,raters,quantstrat,rnaturalearthdata,ggmap,kknn,splitstackshape,phangorn
SyntaxNetwork,esquisse.energy,shinyFiles,tibble,rgeos,xts,vegan,factoextra,shinymaterial,rpart,tidyverse,MCMCpack,randomForestSRC,cvms,phangorn,elfdata,lightgbm,ggstatsplot,jtools,miceadds,,ggstatsplot,readr,salesforcer,httr,network,car,ggalluvial,survMisc,survReg,fastDummies,tigris,text2vec,openintro,knitr,rpart,ggraph,gplots,gridBase,stars,sandwich,gdata,e1071,vcd,ggcorrplot,rpart,polygon,rjags,ncdf4,flextable,multtest,mvpart,psychTools,blotter,osmar,rworldmap,RWeka,funModeling,phytools
SentimentAnalysisR,esquisse.automation,shinysky,scales,maptools,timeSeries,devtools,diagrams,emdist,workflow,lmtest,BayesPostEst,caretEnsemble,LDA,ade4,elfgraph,catboost,sqldf,igraph,gtools,,fitdistrplus,micEcon,forecastHybrid,curl,sparsebn,dplyr,scales,plotly,pheatmap,dynamichazard,ggmap,tidyr,stats4,ipywidgets,plot,ggplot2,ez,fmsb,terr,AER,readr,class,xts,minpack.lm,latticeExtra,heatmap,quantmod,RNetCDF,huxtable,affy,ipred,ez,fBasics,osmdata,rworldxtra,mlr3,skimr,picante
CorpusClusteringHelper,esquisse.cultural,shinytest,vctrs,maps,quantmod,gdata,aspace,ggridges,dplyr,xtable,psych,plumber,gstat,adephylo,elid,keras,here,cart,Epi,,psychometric,gmodels,mclust,httr,cfa,ROCR,bigstatsr,bnlearn,rsq,readr,spatstat,pander,sunburstR,d3network,Formattable,ggpie,Rtsne,ggraph,tmaptools,VGAM,readxl,fuzzyjoin,stats,esquisse,spatstat,zoo,ggplot2,raster,RNeXML,oligo,baggedtrees,BayesFactor,NMOF,osmplotr,geosapi,mlr,janitor,nlstools
SemanticAnalysisToolsR,esquisse.wellbeing,leaflet,rmdformats,ggmap,tseries,ggpubr,jsonlite,bigrquery,caret,anaconda,sem,Rtsne,boot,adehabitat,EMMIX,tensorflow,ellipse,healthR,bigstatsr,,recommenderlab,tbltools,rcv,jsonlite,tidybayes,rstanarm,matchit,broom,nnet,ggplot2,plot3D,panelr,shiny,plot3d,tabulizer,ggplot2,gtools,lmtest,mapview,gamlss,openxlsx,data.table,data.table,vctrs,gganimate,lme4,sensitivity,terra,rvestparser,affyPLM,ada,mediation,FRAPO,ggspatial,geospark,mlrMBO,usethis,minpack
TextSentimentHelper,esquisse.systematics,leaflet.extras,htmlwidgets,leaflet,forecast,psych,ggplots,futile,caret,shinytest,lavaan,shinytest,httr,adegraphics,emmeans,torch,gsubfn,afex,vcd,,rethinkr,GGally,segmented,RCurl,rbokeh,metap,lme4,tm,superml,tidyverse,rgl,gdata,semantic,ggmapr,dbplyr,ggalluvial,textstem,nnet,leafem,fitdistrplus,writexl,ebm,depmixS4,logisticPCA,psych,mgcv,pROC,rgdal,pkgdown,gcrma,earth,lavaan,vars,ggsf,sparklyr,parsnip,devtools,lm
WordClusterToolkit,esquisse.systems,igraph,nlme,tmap,prophet,lmtest,xtable,logger,readr,bindrcpp,xtable,dendextend,foreign,spData,ems,reticulate,matrixStats,ggplot2,scales,,cooccur,relimp,bfast,rvest,rworldmap,survey,mediation,GEOquery,flashClust,stats,viridis,gplots,ggtree,clustertR,epicalc,ggsurvplot,pryr,DT,mapdeck,actuar,jsonlite,rsq,tsmodel,jointseg,leaflet,spdep,netstat,maptools,geomorph,aroma,mda,semTools,dygraphs,metR,sparkR,workflows,roxygen2,pracma
SentimentAnalyzerTools,esquisse.environmentsystems,visNetwork,mclust,cartography,tsibble,nlme,maptools,psychometrics,readxl,ggbeeswarm,kableExtra,lavaan,summarytools,spatstat,emulatr,pycaret,ggplot2,Rcpp,affy,,vctrs,shiny,rgl,httr,ggplot2,tm,psychometric,future,samr,lme4,leaflet,geosphere,ggmap,sidetrackR,rmarkdown,plotly,topicmodels,xts,deckgl,QRM,httr,robustbase,sqldf,gtsummary,openxlsx,openNLP,ggrepel,rgeos,influence,affymetrix,smbinning,OpenMx,zoo,oce,h2o,tidymodels,testthat,nls2
SyntaxNetworkAnalysis,esquisse.molecularsystems,networkD3,tuneR,cartogram,fable,spatstat,orgtools,splitstackshape,iml,tabplot,sjPlot,spatial,svm,data,emworks,spaMM,plyr,Hmisc,memisc,,purrr,semantic,hypergeo,devtools,rstanarm,gdata,Hmisc,crosstalk,pROC,hash,extras,downloader,caret,ggstatplot,rgdal,ggExtra,NLP,sweave,cplot,ghyp,curl,VIM,tree,lrbf,reshape,Rtsne,statmod,geojsonio,ME,minfi,arules,Mx,xts,marmap,DAAG,tune,pkgdown,optimx
SemanticClusterR,esquisse.tools.extensions,threejs,xgboost,geosphere,fpp2,plot3D,ggTree,glmnet,nlme,shinysurveys,stargazer,clusterCrit,extrafont,gstat,ena,mboost,lme4,nnet,pROC,,Rtsne,multipanelfigure,iStock,golem,ggplot2,ggplot2,bayesplot,jtools,rpart,bigstatsr,ggmosaic,devtools,Rtsne,codebook,assertive,ggpattern,termco,Rtsne,calibrate,mixdist,rvest,corrplot,backtest,pso,shiny,ggmap,qgraph,leaflet,sandwichcovariance,methylKit,arulesViz,SEMinR,forecast,ggOceanMaps,mlbench,recipes,BiocManager,DEoptim
TextClusterMapper,esquisse.qualitative.extras,geosphere,pROC,gstat,dygraphs,lme4,network,matrixStats,kknn,textwrap,broom,e1071,testdat,spacetime,enah,gbm,xgboost,cplm,stats,,cluster,magrittr,mclust,usethis,spatial,caret,formattable,rgl,gmodels,devtools,vcd,reshape2,ggseg,coby,openxlsx,visdat,languageR,care,colorspace,rmutil,xml2,ggraph,dplyr,BARTmachine,gtsummary,lavaan,vcdExtra,tmap,wavelets,bumphunter,TidyDensity,PLS,TSstudio,rWind,ISLR,yardstick,remotes,Rsolnp
SentimentAnalysisToolkit,esquisse.quantitative.extras,rgl,rgl,spatstat,timetk,biogeo,NetworkToolbox,geosphere,plotly,xaringan,textmineR,DBA,quantreg,dynlm,enhance,ranger,FNN,laeken,statmod,,factoextra,stringdist,forecastML,Rcpp,meta,BAS,pivottabler,DAAG,gRain,lmtest,ggraph,blockmodel,fmsb,xyplot,ggplot2,ggmatrix,kineticR,ape,dichromat,sn,webshot,bfast,arules,latentnet,moonBook,shiny,Rtsne,maps,compositions,ChIPpeakAnno,FitAR,plsRglm,timetk,weathercan,MASS,Metrics,CRANsearcher,GA
CorpusInsights,esquisse.analysis.frameworks,plotly,rbokeh,spatstat.geom,imputeTS,factoextra,lattice,treemap,pROC,papaja,ggraph,fishmethods,PlackettLuce,urca,enhanced,party,NMF,qlcMatrix,easyGgplot2,,clustertR,tibble,tuneR,Cairo,vegan,gam,eha,tidyverse,varSelRF,survey,sna,vcd,mclust,twdth,tuneR,eulerr,gsubfn,outliers,colourpicker,mixsmsn,pdftools,ruin,statnet,dnet,tm,lavaan,tm,ggmap,rcompanion,DiffBind,Epi,MixOmics,prophet,weatherdata,datasets,SuperLearner,bench,gtools
SyntaxClusterTools,esquisse.methodologies,ggplot2,factoextra,spatstat.core,seewave,BAMMtools,igraph,summarytools,caret,furniture,igraph,nFactor,Rcpp,tseries,enrich,partykit,lsa,factoextra,multcomp,,mclust,rsq,caret,gridGraphics,boot,FNN,R2WinBUGS,dendextend,clustertR,simr,gtools,pROC,readr,palmerpenguins,magrittr,ggspatial,ggthemes,ggplot2helpers,farver,truncdist,tabulizer,nlme,smooth,carefully,rmarkdown,seaborn,seqinr,osmar,ggeconod,csaw,epicalc,caret,feasts,openweathermap,boot,ModelMetrics,profvis,combinat
CorpusInsightsR,esquisse.utilities.interface,rmarkdown,simputation,spatstat.data,tuneR,lme4,matplotlib,highcharter,e1071,renv,sna,bipartite,MixSim,zoo,enrichM,arules,quadprog,SQUAREM,corpcor,,dbscan,vcd,faraway,rgl,spatstat,superml,segmented,clusterProfiler,kknn,BMA,lavaan,rpart,rmarkdown,rmarkdown,survival,heatmap3,survival,treemap,munsell,poweRlaw,ocr,ggpmisc,gdata,sensitivity,Rtsne,tigris,seqinr,rnaturalearth,separationplot,msigdb,epiR,mlr,fable,climtrends,survMisc,earth,lintr,permute
LinguisticClusterTools,esquisse.renderer,crosstalk,gridExtra,spatstat.model,phonTools,mclust,sigmo,garnett,yaml,catR,statnet,multcomp,geoR,xts,enrichwith,arulesViz,fpc,rstudioapi,matchit,,fpc,cane,kmeans,rgl,robustbase,boot,rtree,plotly,rlang,crossdes,blmeco,mclust,latticeExtra,gglegend,dplyr,ggplot2,moments,gmodels,colorSpec,emdist,tesseract,deepnet,bigstatsr,ggvis,dbplyr,shinytest,phangorn,sfheaders,seqminer,ClusterProfiler,epiDisplay,e1071,tsibble,climdex,SurvRegCensCov,mda,covr,sampling
CorpusHelperTools,esquisse.charts.templates,highcharter,umap,spatstat.linnet,Bioacoustics,ggmosaic,dplyr,kernlab,generalhoslem,viridis,statnet,tsibble,pls,timeSeries,entrez,factoMineR,rjags,xtable,CBPS,,vegan,transformr,vcd,mclust,SparseM,coda,survivalROC,broom,plotly,lavaan,caretEnsemble,ggplot2,colorspace,ggdag,reshape2,ggplot2,msm,survminer,colourlovers,ks,glue,mice,mclust,qgraph,textclean,devtools,tcR,stars,datarium,ReactomePA,epiModel,kernlab,tseries,pcic,IntervalSurge,pls,R6,SamplingStrata
TextClusterTools,esquisse.widgets.modules,ggplot2,rmarkdown,spdep,soundgen,factoextra,rstudioapi,TTR,tidytext,cdata,common,pROC,icd,forecast,envirsim,ade4,rsnps,memisc,QCA,,ade4,quantmod,sdm,scikit-learn,d3tree,e1071,ncvreg,brms,gclus,reticulate,alr3,rms,viridisLite,ggplotconvert,shiny,shinytest,coxed,vegan,viridisLite,MASS,stringr,rpart,ggplot2,maptree,recommenderlab,vcd,reshape,spdep,ucidata,Pathview,epidemics,RWeka,urca,hydroGOF,KMsurv,caret,RProtoBuf,simPopulation
SyntaxTools,esquisse.compat.packages,ggmap,htmltools,spatialreg,warbleR,gclus,superml,decisionSupport,kernlab,tsne,network,grid,pROC,fpp2,epi,adehabitat,qs,mirt,dagitty,,ecodist,MLmetrics,yass,protolite,glmnet,mlr3,riskRegression,multilevel,cluster,mapview,clusterProfiler,devtools,forcats,shapefiles,ggvis,ggplot,survminer,e1071,RColorBrewer,boot,stringi,glmmTMB,fitdistrplus,peRson,tidyverse,data.table,Rtsne,gstat,jsonlite,SPIA,incidence,klaR,fUnitRoots,EcoHydRology,flexsurv,glmnet,methods,simFrame
SentimentInsights,esquisse.system.modules,ggplot2,rstudioapi,spatiotemporal,wavScalogram,naniar,rpart,shinytest,tm,lmtest,visNetwork,V8,mclust,fable,epidemia,mvtnorm,rstudioapi,ggcorrplot,igraph,,propr,mclust,gmp,Rtsne,pcov,tree,copula,visreg,stats,tidyr,docopt,Rtsne,d3r,epikit,hrbrthemes,pheatmap,rjags,dplyr,palettetown,caret,dplyr,broom,cluster.stats,micE,rsample,fdapace,jtools,automap,retrosheetR,DOSE,outbreaker2,FNN,lmtest,rainfallR,cmprsk,MASS,stats,synthpop
TextNetworkAnalysis,esquisse.tables.stylesheets,ggmap,zeallot,spacetime,wavelets,gapminder,binom,mclust,corrgram,tesseract,rgdal,lavaan,AUC,tsibble,epidemiology,MCMCpack,semPlot,bfa,INLA,,rgdal,gtools,nleqslv,rpart,Rtsne,lme4,tcltk,boot,tseries,tm,MCMCpack,data,htmltools,geojson,ggplot2,mapview,GLMMadaptive,multcomp,scico,mlr,purrr,tabular,copula,faraway,caret,sundial,dendextend,spatstat,mcmc,enrichplot,seegMBG,nnet,dynlm,airGR,etm,boot,utils,amelia
CorpusManagerR,esquisse.interoperability,ggplot2,purrr,spTimer,rwavelets,animate,svm,lawn,desc,ggtern,raster,mixedsensus,shinytest,tsDyn,epiestim,dirichletprocess,coda,randomForest,rsq,,rgeos,titanic,mda,caret,diffEq,mboost,classInt,gganimate,caret,dygraphs,e1071,table,treemap,ggpmisc,clustertR,shinyjs,boot,ggalluvial,ggsci,mlr3,magrittr,pyam,ggfortify,interplot,ggplot2,tuneR,plyr,rleafmap,bayestestR,AnnotationDbi,geosphere,RSNNS,ARIMAtools,soilDB,timereg,DAAG,base,mice
SyntaxMappingTools,esquisse.optimizations.framework,plotly,intergraph,gdistance,signal,moonBook,leap,tmaptools,mltools,visdat,tidyr,CGAL,qrng,lmtest,epimap,phytools,laplacesDemon,gbm,gmodels,,sf,igraphdata,ebm,FSelector,Rcpp,earth,spatialreg,D3network,C50,showtext,latticeExtra,openxlsx,ggplot2,ggheatmap,lavaan,heatmaply,quantmod,ggplot2,r4ds,tidymodels,forcats,ISLR,robustbase,STATS,tibble,shinyjs,complexgamm,ggspatial,parameters,org,spatialEco,deepnet,wavelets,aquifer,muhaz,leaps,graphics,missForest
SentimentClusterTools,esquisse.macrosystems,geojsonio,igraph,sfnetworks,signalR,gtools,statar,geojsonio,BayesianNetwork,descTools,data,rattle,rpart,strucchange,epipredict,zoo,abind,sdm,ggcorrplot,,maptools,latticeExtra,clue,DAAG,devtools,glmnet,survCutpoint,corrplot,AER,spatstat,survey,plot3D,ggvenn,ggplotprism,broom,corrplot,xts,ggmosaic,palr,recipes,lubridate,propr,combinat,BART,metafor,dplyr,ggpubr,mapproj,effectsize,Hs,spatstat,h2o,bsts,HydroMe,Rcapture,lmtest,grDevices,missMDA
CorpusClusterTools,esquisse.microsystems,tmap,survival,osrm,waveuideco,sundar,zoo,mda,MLEcens,kableExtra,table,FactoMineR,dplyr,vars,epipsa,latticeExtra,Rtsne,bayesplot,plotly,,sp,gdata,lasso,fastDummies,DBI,rpart,RiskDetect,desplot,seriation,matrixStats,plyr,stats,ggplotly,ggadept,forestplot,visNetwork,seewave,gdata,colorRamps,workflows,scales,missMDA,mclust,MASS,shiny,tmap,zoo,USAboundaries,caretVisuals,eg,geom,party,MARSS,seacarb,SPREDA,AER,parallel,missCompare
